"install","plot","tag","spec","pltarea","elev","aspect","slope","x","y","si","x97","y97","pplot","time","dbh","priordbh","dbhgrowth","ba","priorba","bagrowth","ht","priorht","htgrowth","cpos","stat","id","numnebs","bacl","bagrcl","rgrplot","rgr","rgrwhole"
16,6,996,"FD",0.05,340,0,4,-8.064513176,4.3246759084,30,6.03,17.05,16.6,79,16.9,15.4,0.533333333333334,0.0224318094,0.0186265464,0.001268421,NA,NA,NA,"c","ALIVE",1749,NA,8,"15",0.829913562163361,0.648329360878233,0.648329360878233
16,6,208,"FD",0.05,340,0,4,-4.237895884,7.6402452564,30,9.97,20.23,16.6,82,16.5,15.6,0.333333333333333,0.021382515,0.0191134944,0.0007563402,NA,NA,NA,"c","ALIVE",1647,NA,8,"11",0.601814379121453,0.381039523885369,0.381039523885369
16,6,247,"FD",0.05,340,0,4,2.9371325673,2.1773257523,30,16.95,14.52,16.6,82,17.3,15.9,0.266666666666667,0.0235062366,0.0198556974,0.0012168464,19.2,17.7,0.5,"c","ALIVE",1675,7,8,"15",0.930399516699783,0.600093365068208,0.600093365068208
16,6,251,"FD",0.05,340,0,4,8.5210287042,6.1746378408,30,22.67,18.32,16.6,82,17,15.4,0.366666666666667,0.02269806,0.0186265464,0.0013571712,17.7,16.8,0.3,"c","ALIVE",1679,NA,8,"15",1.10944831227189,0.693692344023274,0.693692344023274
16,6,962,"FD",0.05,340,0,4,-0.23092713,-10.54098686,30,13.34,1.92,16.6,82,16.5,15.3,0.366666666666667,0.021382515,0.0183854286,0.000999028799999999,NA,NA,NA,"c","ALIVE",1724,NA,8,"13",0.827887290555407,0.51437592708005,0.51437592708005
16,6,965,"FD",0.05,340,0,4,-3.348996518,-8.358478378,30,10.3,4.21,16.6,82,16.4,15.3,0.2,0.0211241184,0.0183854286,0.000912896599999999,NA,NA,NA,"c","ALIVE",1727,NA,8,"13",0.75651021545249,0.470028526658316,0.470028526658316
16,6,992,"FD",0.05,340,0,4,-9.261401457,2.7819645147,30,4.78,15.55,16.6,82,17.3,15.9,0.433333333333334,0.0235062366,0.0198556974,0.0012168464,NA,NA,NA,"c","ALIVE",1745,NA,8,"15",0.930399516699783,0.600093365068208,0.600093365068208
16,6,213,"FD",0.05,340,0,4,-5.543196496,8.9154669291,30,8.71,21.55,16.6,85,16,15.1,0.266666666666667,0.02010624,0.0179079054,0.0007327782,NA,NA,NA,"c","ALIVE",1650,NA,8,"11",0.948588992332849,0.382893974331353,0.382893974331353
16,6,215,"FD",0.05,340,0,4,-10.41438781,11.156827049,30,3.92,23.96,16.6,85,17.2,15.8,0.416666666666667,0.0232352736,0.0196067256,0.001209516,19.7,18.7,0.333333333333333,"c","ALIVE",1652,NA,8,"15",1.41976833433543,0.600710232606249,0.600710232606249
16,6,226,"FD",0.05,340,0,4,6.8880542,9.6697765031,30,21.16,21.87,16.6,85,16,15,0.283333333333333,0.02010624,0.0176715,0.00081158,NA,NA,NA,"c","ALIVE",1660,NA,8,"12",1.06578248791973,0.42723899514542,0.42723899514542
16,6,241,"FD",0.05,340,0,4,0.9224547279,4.5684704997,30,15.02,16.98,16.6,85,16.2,15.5,0.166666666666667,0.0206120376,0.018869235,0.0005809342,NA,NA,NA,"c","ALIVE",1671,7,8,"9",0.71074148131557,0.294787707927752,0.294787707927752
16,6,273,"FD",0.05,340,0,4,7.6585123502,-5.802760271,30,21.39,6.38,16.6,85,15.7,15.1,0.166666666666667,0.0193593246,0.0179079054,0.000483806399999999,NA,NA,NA,"c","ALIVE",1695,NA,8,"7",0.626292410800679,0.252800308883294,0.252800308883294
16,6,287,"FD",0.05,340,0,4,2.5896967597,-4.779037404,30,16.36,7.58,16.6,85,17,15.8,0.3,0.02269806,0.0196067256,0.0010304448,NA,NA,NA,"c","ALIVE",1705,7,8,"14",1.2095688666546,0.511773912454155,0.511773912454155
16,6,293,"FD",0.05,340,0,4,-0.762070039,-2.494622019,30,13.09,9.98,16.6,85,15.9,15.1,0.166666666666666,0.0198556974,0.0179079054,0.000649264,NA,NA,NA,"c","ALIVE",1707,8,8,"9",0.840478992849398,0.339255825774118,0.339255825774118
16,6,958,"FD",0.05,340,0,4,-3.600654036,-6.596187683,30,10.11,5.98,16.6,85,16,15.5,0.133333333333333,0.02010624,0.018869235,0.000412335,NA,NA,NA,"c","ALIVE",1720,NA,8,"6",0.504469505665626,0.209234177551244,0.209234177551244
16,6,201,"FD",0.05,340,0,4,-1.139495232,3.1556479058,30,12.91,15.64,16.6,91,16.5,15.5,0.216666666666667,0.021382515,0.018869235,0.00041888,NA,NA,NA,"c","ALIVE",1641,9,8,"6",0.561958873573676,0.212555354972692,0.212555354972692
16,6,213,"FD",0.05,340,0,4,-5.543196496,8.9154669291,30,8.71,21.55,16.6,91,17.6,16,0.266666666666666,0.0243285504,0.02010624,0.000703718400000001,NA,NA,NA,"c","ALIVE",1650,NA,8,"10",0.883397314786293,0.344612376934226,0.344612376934226
16,6,226,"FD",0.05,340,0,4,6.8880542,9.6697765031,30,21.16,21.87,16.6,91,17.7,16,0.283333333333333,0.0246057966,0.02010624,0.000749926099999999,NA,NA,NA,"c","ALIVE",1660,NA,8,"11",0.941403128052578,0.367240384571461,0.367240384571461
16,6,260,"FD",0.05,340,0,4,4.9211306858,-0.194878174,30,18.85,12.08,16.6,91,15.6,15.3,0.0166666666666666,0.0191134944,0.0183854286,0.000121344299999999,19,17,0.333333333333333,"c","ALIVE",1687,9,8,"2",0.167278029015194,0.062477264727883,0.062477264727883
16,6,273,"FD",0.05,340,0,4,7.6585123502,-5.802760271,30,21.39,6.38,16.6,91,16.7,15.7,0,0.0219040206,0.0193593246,0.000424116,NA,NA,NA,"c","ALIVE",1695,NA,8,"6",0.553919044449015,0.212142612067732,0.212142612067732
16,6,293,"FD",0.05,340,0,4,-0.762070039,-2.494622019,30,13.09,9.98,16.6,91,16.9,15.9,0.066666666666667,0.0224318094,0.0198556974,0.000429352,NA,NA,NA,"c","ALIVE",1707,8,8,"7",0.546096478521423,0.211736901616149,0.211736901616149
16,6,957,"FD",0.05,340,0,4,-2.268450388,-6.349543321,30,11.45,6.18,16.6,91,17.3,15.7,0.266666666666666,0.0235062366,0.0193593246,0.000691152000000001,NA,NA,NA,"c","ALIVE",1719,NA,8,"10",0.902682887250247,0.345713886332601,0.345713886332601
16,6,958,"FD",0.05,340,0,4,-3.600654036,-6.596187683,30,10.11,5.98,16.6,91,16.8,16,0.0999999999999996,0.0221671296,0.02010624,0.0003434816,NA,NA,NA,"c","ALIVE",1720,NA,8,"5",0.431182022693309,0.168203660170277,0.168203660170277
16,6,258,"FD",0.05,340,0,4,7.067091747,1.3909815692,30,21.05,13.59,16.6,97,16.7,15.8,NA,0.0219040206,0.0196067256,0.0003828825,NA,NA,NA,"","ALVE",1685,NA,8,"6",0.548388494543479,0.190159895062043,0.190159895062043
16,6,260,"FD",0.05,340,0,4,4.9211306858,-0.194878174,30,18.85,12.08,16.6,97,15.7,15.6,NA,0.0193593246,0.0191134944,4.09716999999997e-05,19.8,19,0.133333333333333,"","ALVE",1687,NA,8,"1",0.0604611728888539,0.0206412895424229,0.0206412895424229
16,6,271,"FD",0.05,340,0,4,8.5326770473,-3.901093612,30,22.33,8.25,16.6,97,16.1,15,NA,0.0203583534,0.0176715,0.000447808900000001,NA,NA,NA,"","ALVE",1693,NA,8,"7",0.724463346349435,0.235739451998788,0.235739451998788
16,6,292,"FD",0.05,340,0,4,-0.85997992,-0.83702929,30,13.05,11.64,16.6,97,16.9,15.9,NA,0.0224318094,0.0198556974,0.000429352,24.3,NA,NA,"","ALVE",1706,NA,8,"7",0.605916614767351,0.211736901616149,0.211736901616149
16,6,733,"FD",0.05,340,0,4,-2.567544673,2.2152358712,30,11.45,14.75,16.6,97,15.9,15.5,NA,0.0198556974,0.018869235,0.0001644104,19.9,NA,NA,"","ALVE",1714,NA,8,"3",0.246302739290475,0.0834279768267816,0.0834279768267816
16,6,989,"FD",0.05,340,0,4,-6.218998101,-2.104832168,30,7.65,10.56,16.6,97,16.6,15.4,NA,0.0216424824,0.0186265464,0.000502656000000001,21.7,NA,NA,"","ALVE",1742,NA,8,"8",0.76454064264478,0.256923090378991,0.256923090378991
19,1,149,"FD",0.07,180,45,18,8.8033719293,-5.511217168,32,23.3,8.09,19.1,76,15.5,15.4,0,0.018869235,0.0186265464,8.08961999999996e-05,NA,NA,NA,"i","ALIVE",1774,NA,8,"1",0.189117056691744,0.0413485598578685,0.0413485598578685
19,1,175,"FD",0.07,180,45,18,3.1374634769,-7.856314482,32,17.42,6.35,19.1,76,15.7,15.7,0.0333333333333338,0.0193593246,0.0193593246,0,NA,NA,NA,"i","ALIVE",1787,NA,8,NA,0,0,0
19,1,178,"FD",0.07,180,45,18,6.1938114219,-7.374197028,32,20.51,6.51,19.1,76,15.8,15.8,0,0.0196067256,0.0196067256,0,21.3,21.1,0.0666666666666664,"i","ALIVE",1790,NA,8,NA,0,0,0
19,1,193,"FD",0.07,180,45,18,-8.51982221,-5.240509743,32,6.1,10.17,19.1,76,15.6,15.4,0,0.0191134944,0.0186265464,0.000162315999999999,NA,NA,NA,"i","ALIVE",1800,NA,8,"2",0.379458172002851,0.0829647479348818,0.0829647479348818
19,1,149,"FD",0.07,180,45,18,8.8033719293,-5.511217168,32,23.3,8.09,19.1,79,15.5,15.5,0,0.018869235,0.018869235,0,NA,NA,NA,"i","ALIVE",1774,NA,8,NA,0,0,0
19,1,175,"FD",0.07,180,45,18,3.1374634769,-7.856314482,32,17.42,6.35,19.1,79,15.8,15.7,0,0.0196067256,0.0193593246,8.24670000000016e-05,NA,NA,NA,"i","ALIVE",1787,NA,8,"1",0.368768956769124,0.0412499523465042,0.0412499523465042
19,1,178,"FD",0.07,180,45,18,6.1938114219,-7.374197028,32,20.51,6.51,19.1,79,15.8,15.8,0.0666666666666664,0.0196067256,0.0196067256,0,22.4,21.3,0.366666666666666,"i","ALIVE",1790,NA,8,NA,0,0,0
19,1,193,"FD",0.07,180,45,18,-8.51982221,-5.240509743,32,6.1,10.17,19.1,79,15.6,15.6,0,0.0191134944,0.0191134944,0,NA,NA,NA,"i","ALIVE",1800,NA,8,NA,0,0,0
19,1,149,"FD",0.07,180,45,18,8.8033719293,-5.511217168,32,23.3,8.09,19.1,82,15.5,15.5,0,0.018869235,0.018869235,0,NA,NA,NA,"i","ALIVE",1774,NA,8,NA,0,0,0
19,1,175,"FD",0.07,180,45,18,3.1374634769,-7.856314482,32,17.42,6.35,19.1,82,15.8,15.8,0,0.0196067256,0.0196067256,0,NA,NA,NA,"i","ALIVE",1787,NA,8,NA,0,0,0
19,1,178,"FD",0.07,180,45,18,6.1938114219,-7.374197028,32,20.51,6.51,19.1,82,16,15.8,0,0.02010624,0.0196067256,0.000166504799999999,22.3,22.4,-0.0333333333333326,"i","ALIVE",1790,NA,8,"3",0.301616638619607,0.0826951748782624,0.0826951748782624
19,5,36,"FD",0.07,120,45,12,10.270001683,5.7700111207,25,24.68,19.98,19.5,76,15.3,15.1,0,0.0183854286,0.0179079054,0.000159174400000001,NA,NA,NA,"i","ALIVE",1836,NA,8,"2",0.277085088920038,0.0831723959962358,0.0831723959962358
19,5,37,"FD",0.07,120,45,12,11.750002029,4.7100116043,25,26.16,18.92,19.5,76,16.3,16,0.133333333333333,0.0208672926,0.02010624,0.0002536842,NA,NA,NA,"i","ALIVE",1837,NA,8,"4",0.38045535258249,0.124229684988566,0.124229684988566
19,5,99,"FD",0.07,120,45,12,5.4600059212,-7.199990451,25,19.87,7.01,19.5,76,16.8,15.9,0.0666666666666664,0.0221671296,0.0198556974,0.0007704774,NA,NA,NA,"i","ALIVE",1867,NA,8,"11",1.17430271319253,0.379964452107516,0.379964452107516
19,5,102,"FD",0.07,120,45,12,8.2900068068,-9.909989526,25,22.7,4.3,19.5,76,16.1,15.6,0.133333333333333,0.0203583534,0.0191134944,0.000414953000000001,NA,NA,NA,"i","ALIVE",1869,NA,8,"6",0.664226698807884,0.209050759902496,0.209050759902496
19,5,117,"FD",0.07,120,45,12,-9.039988327,-12.70999795,25,5.37,1.5,19.5,76,16,16,0,0.02010624,0.02010624,0,NA,NA,NA,"i","ALIVE",1880,NA,8,NA,0,0,0
19,5,130,"FD",0.07,120,45,12,-13.4299968,0.2599991765,25,0.98,14.47,19.5,76,16.2,15.6,0.0666666666666664,0.0206120376,0.0191134944,0.0004995144,NA,NA,NA,"c","ALIVE",1887,NA,8,"7",0.799586461404063,0.251652271226474,0.251652271226474
19,5,142,"FD",0.07,120,45,12,-9.419995131,-2.299998203,25,4.99,11.91,19.5,76,15.9,15.4,0.133333333333333,0.0198556974,0.0186265464,0.000409716999999999,NA,NA,NA,"c","ALIVE",1898,NA,8,"6",0.677997891521154,0.209419081480791,0.209419081480791
19,5,156,"FD",0.07,120,45,12,-7.789997471,1.2800028627,25,6.62,15.49,19.5,76,15.6,15.3,0.066666666666667,0.0191134944,0.0183854286,0.000242688599999999,NA,NA,NA,"c","ALIVE",1904,NA,8,"4",0.408392370441655,0.124954529455766,0.124954529455766
19,5,36,"FD",0.07,120,45,12,10.270001683,5.7700111207,25,24.68,19.98,19.5,79,15.3,15.3,0.0666666666666664,0.0183854286,0.0183854286,0,NA,NA,NA,"i","ALIVE",1836,NA,8,NA,0,0,0
19,5,70,"FD",0.07,120,45,12,5.390005271,-5.209990474,25,19.8,9,19.5,79,15.3,15,0.166666666666667,0.0183854286,0.0176715,0.000237976200000001,NA,NA,NA,"c","ALIVE",1855,NA,8,"3",0.59556447567155,0.125277498899093,0.125277498899093
19,5,117,"FD",0.07,120,45,12,-9.039988327,-12.70999795,25,5.37,1.5,19.5,79,16,16,0.0333333333333338,0.02010624,0.02010624,0,NA,NA,NA,"i","ALIVE",1880,NA,8,NA,0,0,0
19,5,142,"FD",0.07,120,45,12,-9.419995131,-2.299998203,25,4.99,11.91,19.5,79,16.3,15.9,0.233333333333333,0.0208672926,0.0198556974,0.0003371984,NA,NA,NA,"c","ALIVE",1898,NA,8,"5",0.725859003773362,0.16629093248878,0.16629093248878
19,5,156,"FD",0.07,120,45,12,-7.789997471,1.2800028627,25,6.62,15.49,19.5,79,15.8,15.6,0.0333333333333332,0.0196067256,0.0191134944,0.000164410400000001,NA,NA,NA,"c","ALIVE",1904,NA,8,"3",0.37177888821986,0.0828289446175193,0.0828289446175193
19,5,36,"FD",0.07,120,45,12,10.270001683,5.7700111207,25,24.68,19.98,19.5,82,15.5,15.3,-0.0333333333333332,0.018869235,0.0183854286,0.000161268799999999,NA,NA,NA,"i","ALIVE",1836,NA,8,"2",0.442149110503124,0.083033430576863,0.083033430576863
19,5,70,"FD",0.07,120,45,12,5.390005271,-5.209990474,25,19.8,9,19.5,82,15.8,15.3,0.0333333333333332,0.0196067256,0.0183854286,0.000407099,NA,NA,NA,"c","ALIVE",1855,NA,8,"6",1.11613939420838,0.209605494394517,0.209605494394517
19,5,116,"FD",0.07,120,45,12,-4.35998983,-10.4099949,25,10.05,3.8,19.5,82,15.4,15.1,0,0.0186265464,0.0179079054,0.000239547000000001,NA,NA,NA,"i","ALIVE",1879,NA,8,"3",0.681547131411703,0.125168984106177,0.125168984106177
19,5,117,"FD",0.07,120,45,12,-9.039988327,-12.70999795,25,5.37,1.5,19.5,82,16.1,16,0,0.0203583534,0.02010624,8.40378000000012e-05,NA,NA,NA,"i","ALIVE",1880,NA,8,"2",0.203142153323274,0.0411534869776369,0.0411534869776369
19,5,156,"FD",0.07,120,45,12,-7.789997471,1.2800028627,25,6.62,15.49,19.5,82,15.9,15.8,0,0.0198556974,0.0196067256,8.29905999999991e-05,NA,NA,NA,"c","ALIVE",1904,NA,8,"2",0.207841753171126,0.0412175635792595,0.0412175635792595
19,5,70,"FD",0.07,120,45,12,5.390005271,-5.209990474,25,19.8,9,19.5,85,15.9,15.8,0.0499999999999998,0.0198556974,0.0196067256,8.29905999999991e-05,NA,NA,NA,"i","ALIVE",1855,NA,8,"2",0.218517507028135,0.0412175635792595,0.0412175635792595
19,5,105,"FD",0.07,120,45,12,4.0700074833,-11.97999091,25,18.48,2.23,19.5,85,15.6,15.4,0.0999999999999999,0.0191134944,0.0186265464,0.000162315999999999,NA,NA,NA,"i","ALIVE",1872,NA,8,"2",0.457631051630627,0.0829647479348818,0.0829647479348818
19,5,116,"FD",0.07,120,45,12,-4.35998983,-10.4099949,25,10.05,3.8,19.5,85,15.4,15.4,0.0333333333333332,0.0186265464,0.0186265464,0,NA,NA,NA,"i","ALIVE",1879,NA,8,NA,0,0,0
19,5,156,"FD",0.07,120,45,12,-7.789997471,1.2800028627,25,6.62,15.49,19.5,85,15.9,15.9,0.0666666666666667,0.0198556974,0.0198556974,0,NA,NA,NA,"i","ALIVE",1904,NA,8,NA,0,0,0
19,5,70,"FD",0.07,120,45,12,5.390005271,-5.209990474,25,19.8,9,19.5,91,16.2,15.9,0,0.0206120376,0.0198556974,0.0001260567,NA,NA,NA,"i","ALIVE",1855,NA,8,"2",0.331200221842712,0.062165437883034,0.062165437883034
19,5,105,"FD",0.07,120,45,12,4.0700074833,-11.97999091,25,18.48,2.23,19.5,91,16.2,15.6,0,0.0206120376,0.0191134944,0.0002497572,NA,NA,NA,"i","ALIVE",1872,NA,8,"4",0.692113932419856,0.125826135613237,0.125826135613237
19,5,116,"FD",0.07,120,45,12,-4.35998983,-10.4099949,25,10.05,3.8,19.5,91,15.6,15.4,0.0166666666666666,0.0191134944,0.0186265464,8.11579999999996e-05,NA,NA,NA,"i","ALIVE",1879,NA,8,"1",0.23316463313158,0.0414823739674409,0.0414823739674409
19,5,156,"FD",0.07,120,45,12,-7.789997471,1.2800028627,25,6.62,15.49,19.5,91,16.3,15.9,0,0.0208672926,0.0198556974,0.0001685992,25.2,NA,NA,"i","ALIVE",1904,NA,8,"3",0.442975997646327,0.0831454662443902,0.0831454662443902
19,5,116,"FD",0.07,120,45,12,-4.35998983,-10.4099949,25,10.05,3.8,19.5,97,15.7,15.6,NA,0.0193593246,0.0191134944,4.09716999999997e-05,NA,NA,NA,"","ALVE",1879,NA,8,"1",0.212522834501252,0.0206412895424229,0.0206412895424229
22,10,217,"FD",0.05,210,90,30,-0.439994641,-2.500001186,24,12.64,10.82,22.1,76,15.4,15,0.0333333333333332,0.0186265464,0.0176715,0.000318348800000001,NA,NA,NA,"c","ALIVE",1933,10,8,"5",0.591702942489963,0.167587941321559,0.167587941321559
22,10,242,"FD",0.05,210,90,30,7.3200066077,-8.789998494,24,20.4,4.53,22.1,76,15.6,15.2,0,0.0191134944,0.0181458816,0.0003225376,NA,NA,NA,"i","ALIVE",1941,NA,8,"5",0.580824615961129,0.167291597068162,0.167291597068162
22,10,271,"FD",0.05,210,90,30,-8.479996797,0.7999935589,24,4.6,14.12,22.1,76,15.4,15.4,0.0333333333333332,0.0186265464,0.0186265464,0,NA,NA,NA,"i","ALIVE",1954,NA,8,NA,0,0,0
22,10,217,"FD",0.05,210,90,30,-0.439994641,-2.500001186,24,12.64,10.82,22.1,79,15.5,15.4,0,0.018869235,0.0186265464,8.08961999999996e-05,20.1,NA,NA,"i","ALIVE",1933,10,8,"1",0.135578085128677,0.0413485598578685,0.0413485598578685
22,10,242,"FD",0.05,210,90,30,7.3200066077,-8.789998494,24,20.4,4.53,22.1,79,15.6,15.6,0,0.0191134944,0.0191134944,0,NA,NA,NA,"i","ALIVE",1941,NA,8,NA,0,0,0
22,10,271,"FD",0.05,210,90,30,-8.479996797,0.7999935589,24,4.6,14.12,22.1,79,15.5,15.4,0,0.018869235,0.0186265464,8.08961999999996e-05,NA,NA,NA,"i","ALIVE",1954,NA,8,"1",0.135578085128677,0.0413485598578685,0.0413485598578685
22,10,217,"FD",0.05,210,90,30,-0.439994641,-2.500001186,24,12.64,10.82,22.1,82,15.5,15.5,0,0.018869235,0.018869235,0,19.8,20.1,-0.1,"i","ALIVE",1933,NA,8,NA,0,0,0
22,10,242,"FD",0.05,210,90,30,7.3200066077,-8.789998494,24,20.4,4.53,22.1,82,15.6,15.6,0,0.0191134944,0.0191134944,0,NA,NA,NA,"i","ALIVE",1941,NA,8,NA,0,0,0
22,13,68,"FD",0.05,210,90,20,-3.199998569,-6.910001601,24,9.77,6.61,22.13,76,15.6,15.6,0.066666666666667,0.0191134944,0.0191134944,0,NA,NA,NA,"i","ALIVE",1994,NA,8,NA,0,0,0
22,13,93,"FD",0.05,210,90,20,-5.330001458,-2.490002993,24,7.64,11.03,22.13,76,15.9,15.7,0.133333333333333,0.0198556974,0.0193593246,0.000165457600000001,NA,NA,NA,"i","ALIVE",2009,NA,8,"3",0.360932038364134,0.0827618091523502,0.0827618091523502
22,13,68,"FD",0.05,210,90,20,-3.199998569,-6.910001601,24,9.77,6.61,22.13,79,15.8,15.6,0,0.0196067256,0.0191134944,0.000164410400000001,NA,NA,NA,"i","ALIVE",1994,NA,8,"3",0.271231085239382,0.0828289446175193,0.0828289446175193
22,13,93,"FD",0.05,210,90,20,-5.330001458,-2.490002993,24,7.64,11.03,22.13,79,16.3,15.9,0,0.0208672926,0.0198556974,0.0003371984,NA,NA,NA,"i","ALIVE",2009,NA,8,"5",0.534596810780811,0.16629093248878,0.16629093248878
22,13,68,"FD",0.05,210,90,20,-3.199998569,-6.910001601,24,9.77,6.61,22.13,82,15.8,15.8,0,0.0196067256,0.0196067256,0,21.8,NA,NA,"i","ALIVE",1994,NA,8,NA,0,0,0
51,1,179,"FD",0.05,390,45,16,7.9179478132,9.0002130525,38,19.96,24.43,51.1,76,16.9,15.7,0.433333333333334,0.0224318094,0.0193593246,0.0010241616,NA,NA,NA,"c","ALIVE",2159,NA,8,"14",0.804552508292938,0.512285122474671,0.512285122474671
51,1,186,"FD",0.05,390,45,16,7.8803605401,8.3351662896,38,20.05,23.77,51.1,76,16.9,15.6,0.1,0.0224318094,0.0191134944,0.001106105,NA,NA,NA,"c","ALIVE",2160,NA,8,"14",0.879075477743117,0.557248871033467,0.557248871033467
51,1,195,"FD",0.05,390,45,16,8.5519110842,4.5576247787,38,21.43,20.19,51.1,76,16.9,15.8,0.266666666666667,0.0224318094,0.0196067256,0.000941694599999999,NA,NA,NA,"c","ALIVE",2165,NA,8,"13",0.731280688481103,0.467695823957722,0.467695823957722
51,1,94,"FD",0.05,390,45,16,-2.128242469,3.0171878231,38,11.24,16.64,51.1,79,16.7,15.9,0.1,0.0219040206,0.0198556974,0.0006827744,NA,NA,NA,"c","ALIVE",2138,10,8,"10",0.689097160943544,0.336713316716412,0.336713316716412
51,1,118,"FD",0.05,390,45,16,-2.136888618,-6.984928215,38,13.14,6.82,51.1,79,15.7,15.2,0.066666666666667,0.0193593246,0.0181458816,0.000404480999999999,NA,NA,NA,"c","ALIVE",2147,NA,8,"6",0.444309012508557,0.209793439505121,0.209793439505121
51,1,168,"FD",0.05,390,45,16,0.4673705607,10.81519353,38,12.3,24.79,51.1,79,17.1,16,0.333333333333333,0.0229658814,0.02010624,0.0009532138,NA,NA,NA,"c","ALIVE",2157,NA,8,"13",0.950761002212779,0.466790797774373,0.466790797774373
51,1,118,"FD",0.05,390,45,16,-2.136888618,-6.984928215,38,13.14,6.82,51.1,82,15.9,15.7,0.0999999999999996,0.0198556974,0.0193593246,0.000165457600000001,NA,NA,NA,"c","ALIVE",2147,NA,8,"3",0.151292041976428,0.0827618091523502,0.0827618091523502
51,1,118,"FD",0.05,390,45,16,-2.136888618,-6.984928215,38,13.14,6.82,51.1,85,16.2,15.9,0.0333333333333332,0.0206120376,0.0198556974,0.0002521134,NA,NA,NA,"i","ALIVE",2147,NA,8,"4",0.382039885938073,0.124330875766068,0.124330875766068
51,3,52,"FD",0.05,390,45,21,-1.010002941,7.6899966962,28,11.93,20.85,51.3,76,16.2,15,0.166666666666667,0.0206120376,0.0176715,0.0009801792,NA,NA,NA,"c","ALIVE",2182,NA,8,"13",0.762317383850123,0.515994450911114,0.515994450911114
51,3,119,"FD",0.05,390,45,21,1.510004526,-7.230002153,28,14.45,5.93,51.3,76,17.1,15.8,0.3,0.0229658814,0.0196067256,0.0011197186,NA,NA,NA,"c","ALIVE",2190,NA,8,"14",0.79248555813113,0.556112048670331,0.556112048670331
51,3,89,"FD",0.05,390,45,21,-0.779993536,-6.700003153,28,12.16,6.46,51.3,79,17.2,15.7,0.433333333333334,0.0232352736,0.0193593246,0.001291983,NA,NA,NA,"c","ALIVE",2186,NA,8,"15",1.03944213022573,0.646249253428553,0.646249253428553
52,4,677,"FD",0.05,120,0,2,-7.239995301,-0.720006588,30,5.45,12.75,52.4,76,16.5,15.7,0.0666666666666664,0.021382515,0.0193593246,0.000674396800000001,NA,NA,NA,"c","ALIVE",2207,NA,8,"10",0.456117770138882,0.337332943633628,0.337332943633628
52,4,681,"FD",0.05,120,0,2,-8.839997732,2.9999923662,30,3.85,16.47,52.4,76,16.8,15.3,0.5,0.0221671296,0.0183854286,0.001260567,16.1,13.2,0.966666666666667,"c","ALIVE",2209,NA,8,"15",0.902943785506691,0.649035662707139,0.649035662707139
52,4,687,"FD",0.05,120,0,2,-7.299999634,5.9099933727,30,5.39,19.38,52.4,76,16.4,15.6,0.2,0.0211241184,0.0191134944,0.000670208,NA,NA,NA,"c","ALIVE",2213,NA,8,"10",0.45977394358447,0.337646653217911,0.337646653217911
52,4,690,"FD",0.05,120,0,2,-11.18,6.4699908368,30,1.51,19.94,52.4,76,16.5,15.1,0.333333333333333,0.021382515,0.0179079054,0.0011582032,NA,NA,NA,"c","ALIVE",2216,NA,8,"15",0.854263231513692,0.605188618235765,0.605188618235765
52,4,694,"FD",0.05,120,0,2,-10.38000221,9.8499913596,30,2.31,23.32,52.4,76,16.4,15.1,0.266666666666667,0.0211241184,0.0179079054,0.001072071,NA,NA,NA,"c","ALIVE",2220,NA,8,"14",0.790734162081503,0.560182502639118,0.560182502639118
52,4,705,"FD",0.05,120,0,2,-0.539998392,4.009997791,30,12.15,17.48,52.4,76,17.8,15.7,0.466666666666666,0.0248846136,0.0193593246,0.001841763,15.9,13.3,0.866666666666667,"c","ALIVE",2228,4,8,"16",1.24564771464559,0.921248935738576,0.921248935738576
52,4,748,"FD",0.05,120,0,2,0.9300009217,10.179998431,30,13.62,23.65,52.4,76,16.9,15.8,0.0666666666666676,0.0224318094,0.0196067256,0.000941694599999999,NA,NA,NA,"c","ALIVE",2254,NA,8,"13",0.627967996461296,0.467695823957722,0.467695823957722
52,4,752,"FD",0.05,120,0,2,9.3600010492,9.7900011862,30,22.05,23.26,52.4,76,16.8,15.4,0.266666666666667,0.0221671296,0.0186265464,0.0011801944,NA,NA,NA,"c","ALIVE",2257,NA,8,"15",0.833209901648514,0.603234005952338,0.603234005952338
52,4,672,"FD",0.05,120,0,2,-10.80999135,-6.770008921,30,1.88,6.7,52.4,79,17.1,16,0.333333333333333,0.0229658814,0.02010624,0.0009532138,NA,NA,NA,"c","ALIVE",2202,NA,8,"13",0.9887763337281,0.466790797774373,0.466790797774373
52,4,675,"FD",0.05,120,0,2,-10.39999323,-3.890008653,30,2.29,9.58,52.4,79,16.6,15.8,0.233333333333333,0.0216424824,0.0196067256,0.000678585600000001,NA,NA,NA,"c","ALIVE",2205,NA,8,"10",0.72742695716966,0.337021844786883,0.337021844786883
52,4,693,"FD",0.05,120,0,2,-8.830001797,9.2199923727,30,3.86,22.69,52.4,79,15.1,15,0,0.0179079054,0.0176715,7.88018000000001e-05,NA,NA,NA,"c","ALIVE",2219,NA,8,"1",0.0967599362624809,0.0414835282383134,0.0414835282383134
52,4,710,"FD",0.05,120,0,2,-1.839995856,0.1299969413,30,10.85,13.6,52.4,79,15.7,15,0.333333333333333,0.0193593246,0.0176715,0.0005626082,NA,NA,NA,"c","ALIVE",2229,10,8,"8",0.690820940292595,0.296173096957261,0.296173096957261
